Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.80715E-3,88.166776985,0.969234648,0.011098266,0.893229167,0.9375
1.80754E-3,88.34753092,0.96925774,0.010867052,0.895833333,0.9375
1.82753E-3,88.530283761,0.970419052,0.010635838,0.895833333,0.9375
1.84403E-3,88.897685006,0.971344452,0.01017341,0.8984375,0.9375
1.84471E-3,89.082156122,0.971382198,0.009942197,0.8984375,0.9375
1.89105E-3,89.271260719,0.97382597,0.009710983,0.901041667,0.9375
1.92936E-3,89.655489266,0.975688358,0.009248555,0.903645833,0.9375
1.93063E-3,89.848552226,0.975747682,0.009017341,0.90625,0.9375
1.9438E-3,90.042932506,0.976355398,0.008786127,0.908854167,0.9375
1.97578E-3,90.436342926,0.977767893,0.008323699,0.9140625,0.947916667
1.98664E-3,90.635007153,0.978228384,0.008092486,0.916666667,0.947916667
1.99391E-3,90.834398109,0.978531063,0.007861272,0.919270833,0.947916667
2.0394E-3,91.038338272,0.980332464,0.007630058,0.921875,0.947916667
2.05894E-3,91.449797531,0.981058873,0.00716763,0.924479167,0.947916667
2.05919E-3,91.655716539,0.981068105,0.006936416,0.927083333,0.947916667
2.11536E-3,91.867252801,0.983009829,0.006705202,0.9296875,0.947916667
2.16905E-3,92.084157413,0.984679115,0.006473988,0.932291667,0.947916667
2.17015E-3,92.301172665,0.984711735,0.006242775,0.934895833,0.947916667
2.21057E-3,92.522229217,0.985856823,0.006011561,0.9375,0.947916667
2.23262E-3,92.966671174,0.986445158,0.005549133,0.942708333,0.947916667
2.31704E-3,93.198375457,0.988479707,0.005317919,0.9453125,0.947916667
2.3773E-3,93.436105662,0.989742345,0.005086705,0.947916667,0.947916667
2.41202E-3,93.677307184,0.99040587,0.004855491,0.947916667,0.947916667
2.4153E-3,93.918837414,0.990466432,0.004624277,0.950520833,0.947916667
2.49949E-3,94.08981619,0.991893806,0.004393064,0.953125,0.958333333
2.55379E-3,94.42825592,0.992698872,0.00416185,0.955729167,0.96875
2.59979E-3,94.688235131,0.993318046,0.003930636,0.955729167,0.96875
2.60368E-3,94.948602829,0.993367867,0.003699422,0.958333333,0.96875
2.60775E-3,95.209377641,0.993419678,0.003468208,0.9609375,0.96875
2.788E-3,95.488177504,0.995350118,0.003236994,0.963541667,0.96875
2.81012E-3,95.769189467,0.995544109,0.00300578,0.966145833,0.96875
3.12937E-3,96.073377586,0.997591022,0.002774566,0.96875,0.96875
3.22222E-3,96.405375114,0.997985575,0.002543353,0.971354167,0.989583333
3.24174E-3,96.72954947,0.99805992,0.002312139,0.973958333,0.989583333
3.25582E-3,97.055131299,0.998111817,0.002080925,0.9765625,0.989583333
3.25582E-3,97.380713128,0.998111817,0.001618497,0.9765625,0.989583333
3.33123E-3,97.713835636,0.998367115,0.001618497,0.981770833,0.989583333
3.36648E-3,98.050483521,0.998474329,0.001387283,0.984375,0.989583333
3.42563E-3,98.393046912,0.998638652,0.001156069,0.986979167,0.989583333
3.57857E-3,98.750904195,0.998986056,0.000924855,0.989583333,1
3.87919E-3,99.138823324,0.999431797,0.000693642,0.9921875,1
4.15457E-3,99.554280357,0.99966572,0.000462428,0.994791667,1
4.4572E-3,100,0.999813396,0.000231214,0.997395833,1
4.4572E-3,100,0.999813396,0,0.997395833,1
