Record ID,Record date,Record time,Species,Lifestage,Sex,Quantity,County,Nearest town/City,Grid ref,Verification state,Latitude,Longitude
24219,2018-09-07,12:29:00,Common lizard,Adult,unknown,2,Dumfries and Galloway,,NX66,Considered Correct,54.91501920006708,-4.186456087450893
24218,2018-09-07,12:29:00,Common toad,Young,unknown,1,Dumfries and Galloway,,NX66,Considered Correct,54.91501920006708,-4.186456087450893
24210,2018-09-08,14:15:00,Adder,Adult,unknown,1,Aberdeenshire,Braemar,NO19,Considered Correct,56.99237778260632,-3.4831539161080727
24209,2018-09-08,16:47:00,Common lizard,Young,unknown,1,Moray,,NJ26,Considered Correct,57.622844478576894,-3.3412494734031526
24206,2018-09-08,12:15:00,Common lizard,Adult,unknown,1,Aberdeenshire,,NO69,Considered Correct,56.9994234374646,-2.660087253665358
24194,2018-09-01,15:16:00,Slow-worm,Adult,unknown,1,South Ayrshire,,NX09,Considered Correct,55.16377789818159,-5.143866447751521
24156,2018-09-03,12:30:00,Slow-worm,Young,unknown,1,Argyll and Bute,Garelochhead,NS29,Considered Correct,56.06886295384333,-4.8952120332083116
24154,2018-09-02,15:27:00,Alpine newt,Young,,,Edinburgh City,EH12,NT27,Considered Correct,55.91641542454328,-3.281701756420288
24133,2018-08-31,18:27:00,Palmate newt,Young,unknown,1,North Lanarkshire,Moodiesburn,NS67,Considered Correct,55.902692018911104,-4.241773291900546
24118,2014-08-16,11:00:00,Adder,Adult,unknown,1,Aberdeenshire,,NO49,Considered Correct,56.99725415792699,-2.9893153202916434
24079,2018-08-27,16:30:00,Common lizard,Adult,unknown,1,Moray,Forres,NJ05,Considered Correct,57.529064486851254,-3.672016490339631
24065,2018-08-26,09:38:00,Common lizard,Adult,male,1,Dumfries and Galloway,Castle Douglas,NX67,Considered Correct,55.00481578874661,-4.191345166976167
24002,2018-08-20,08:00:00,Common lizard,Adult,unknown,1,North Ayrshire,Kilwinning,NS24,Considered Incorrect,55.62018408826525,-4.861968565833764
23992,2018-08-19,11:46:00,Common frog,Adult,female,1,Aberdeenshire,Alford,NJ61,Considered Correct,57.17907331356342,-2.663288276787306
23991,2018-08-18,15:32:00,Common lizard,Adult,unknown,1,Aberdeenshire,,NJ61,Considered Correct,57.17907331356342,-2.663288276787306
23987,2018-08-15,11:11:00,Unknown newt,Adult,unknown,1,Fife,,NT19,Considered Correct,56.094283275331755,-3.448425148175405
23977,2018-08-16,05:00:00,Common toad,Young,unknown,1,East Lothian,Tyninghame,NT67,Considered Correct,55.92141220003626,-2.641641028701418
23974,2018-08-13,16:05:00,Grass snake,Young,unknown,1,Dumfries and Galloway,,NX36,Considered Incorrect,54.905706238237784,-4.654634193362556
23967,2018-08-14,19:15:00,Common lizard,Young,female,1,Edinburgh City,EH4,NT27,Considered Incorrect,55.91641542454328,-3.281701756420288
23964,2018-08-15,00:18:00,Common lizard,Young,unknown,1,Midlothian,Dalkeith,NT37,Considered Correct,55.9179761997335,-3.121687298719123
23953,2018-08-07,,Palmate newt,Adult,unknown,1,Aberdeenshire,Cruden Bay,NK03,Considered Correct,57.360483431227664,-2.001646424858009
23948,2018-08-11,12:00:00,Common frog,Adult,unknown,1,Aberdeenshire,,NO18,Considered Correct,56.902574838099795,-3.4795898479191028
23939,2018-08-11,17:00:00,Common lizard,Young,unknown,2,Argyll and Bute,,NR89,Considered Correct,56.05214585719623,-5.538197229147076
23928,2018-08-07,20:00:00,Common frog,Young,unknown,2,Perth and Kinross,,NO22,Considered Correct,56.36552528929392,-3.296743019491302
23921,2018-08-05,13:30:00,Common lizard,Adult,unknown,Qty unknown,North Ayrshire,Pirnmill,NR84,Considered Correct,55.60374468522328,-5.497570371764847
23907,2018-08-05,13:42:00,Common lizard,Young,unknown,1,Perth and Kinross,Stanley,NO13,Considered Correct,56.45353844050548,-3.4620766933756277
23869,2018-08-02,17:36:00,Palmate newt,Young,unknown,1,Aberdeenshire,,NJ81,Considered Correct,57.1803859112979,-2.332463052903248
23844,2018-07-27,13:00:00,Adder,Adult,unknown,1,Perth and Kinross,,NN65,Considered Correct,56.620875252882364,-4.284229754757489
23841,2018-07-28,14:18:00,Adder,Adult,unknown,1,Stirling,,NN40,Considered Correct,56.16572647677208,-4.57972326564349
23826,2018-07-27,14:30:00,Common lizard,Young,unknown,1,North Lanarkshire,Wishaw,NS85,Considered Incorrect,55.72849802892649,-3.9129107204025377
23825,2018-07-27,12:00:00,Smooth newt,Adult,unknown,6,East Lothian,Pencaitland,NT46,Considered Correct,55.82949327454837,-2.9594534156191648
23823,2018-07-27,13:00:00,Common toad,Dead,unknown,1,Perth and Kinross,Redgorton,NO02,Considered Correct,56.36171722807603,-3.6205250450864597
23822,2018-07-26,20:00:00,Common frog,Young,unknown,3,Perth and Kinross,,NO13,Considered Correct,56.45353844050548,-3.4620766933756277
23821,2018-07-26,13:30:00,Common lizard,Adult,male,1,East Ayrshire,Galston,NS53,Considered Correct,55.54058809341613,-4.3798052444804405
23808,2018-07-25,21:00:00,Common toad,Dead,unknown,1,Perth and Kinross,,NO13,Considered Correct,56.45353844050548,-3.4620766933756277
23807,2018-07-25,21:00:00,Common frog,Young,unknown,1,Perth and Kinross,,NO13,Considered Correct,56.45353844050548,-3.4620766933756277
23805,2018-07-21,15:00:00,Common frog,Adult,unknown,1,Fife,,NO20,Considered Correct,56.18588560736431,-3.29067484717087
23804,2018-07-21,12:00:00,Common frog,Adult,unknown,1,Fife,,NO20,Considered Correct,56.18588560736431,-3.29067484717087
23788,2018-07-22,13:00:00,Adder,Adult,unknown,1,Highlands,,NH33,Considered Correct,57.32875402238083,-4.8273329986478
23785,2018-07-23,15:45:00,Common lizard,Adult,unknown,1,Perth and Kinross,Dunkeld,NO04,Considered Correct,56.54132537199252,-3.628195796943699
23784,2018-07-22,16:40:00,Palmate newt,Young,unknown,1,West Lothian,Bathgate,NS96,Considered Correct,55.820681008092585,-3.757676742329605
23783,2018-07-22,16:40:00,Palmate newt,Young,unknown,1,West Lothian,Bathgate,NS96,Considered Correct,55.820681008092585,-3.757676742329605
23776,2018-07-22,16:30:00,Adder,Adult,female,1,Aberdeenshire,Ballater,NO18,Considered Correct,56.902574838099795,-3.4795898479191028
23659,2018-07-16,14:30:00,Grass snake,Adult,unknown,1,Stirling,,NS49,Unable to Verify,56.075972270402524,-4.57371122827698
23623,2018-07-20,10:00:00,Common lizard,Sloughs,unknown,1,Highlands,Nethy Bridge,NJ02,Considered Correct,57.2596988141541,-3.659784142917737
23498,2018-07-18,23:00:00,Palmate newt,Adult,unknown,Qty unknown,Aberdeen City,Cove Bay,NJ90,Considered Correct,57.090885440978234,-2.1666454199245844
23470,2018-07-19,11:05:00,Slow-worm,Dead,unknown,1,East Lothian,Duns,NT66,Considered Correct,55.83156921586694,-2.6401603567229626
23469,2018-07-18,13:30:00,Common lizard,Adult,male,1,Highlands,,NM56,Considered Correct,56.66474698966772,-6.087308707830113
23468,2018-07-16,13:45:00,Slow-worm,Adult,female,1,Highlands,Aviemore,NH91,Considered Correct,57.167617648524704,-3.821163375365877
23461,2018-07-05,14:15:00,Adder,Adult,unknown,1,West Dunbartonshire,Bonhill,NS47,Considered Correct,55.89645865268496,-4.561789603748489
23418,2018-07-14,18:30:00,Common frog,Adult,unknown,1,Aberdeenshire,Aviemore,NO08,Considered Correct,56.90052391422294,-3.6438059902179427
23416,2018-07-14,12:00:00,Adder,Adult,female,1,Highlands,,NM85,Considered Correct,56.59015770358636,-5.588507131164183
23400,2018-07-13,11:30:00,Common lizard,Adult,unknown,1,Highlands,,ND23,Considered Correct,58.25140049288011,-3.364919983146894
23397,2018-07-13,13:02:00,Common lizard,Young,male,1,Highlands,Nairn,NH85,Considered Correct,57.52420135099134,-4.0060822967461895
23391,2018-07-12,13:30:00,Common lizard,Adult,,,Highlands,,NC14,Considered Correct,58.307345606678425,-5.247508656427554
23366,2018-07-08,12:00:00,Common frog,Adult,unknown,1,Perth and Kinross,,NN46,Considered Correct,56.70421517147758,-4.616529832717163
23365,2018-07-08,10:00:00,Common frog,Young,unknown,1,Perth and Kinross,,NN46,Considered Correct,56.70421517147758,-4.616529832717163
23347,2018-07-07,13:55:00,Adder,Adult,unknown,1,Aberdeenshire,,NO68,Considered Correct,56.909596508258524,-2.658500712078676
23318,2018-07-04,18:30:00,Common frog,Young,unknown,100,Perth and Kinross,,NO14,Considered Correct,56.54334861209302,-3.4655389091534214
23271,2018-06-30,12:00:00,Common toad,Adult,unknown,1,Highlands,,NN78,Considered Correct,56.893078991217685,-4.136449790202031
23262,2018-07-01,22:00:00,Common lizard,Adult,unknown,1,Angus,,NO35,Considered Correct,56.636577668652315,-3.1429326206207016
23257,2018-06-30,11:43:00,Common lizard,Adult,female,1,Stirling,,NN21,Considered Correct,56.248321593737685,-4.908776950086571
23242,2018-06-29,14:14:00,Common lizard,Adult,,1,Dumfries and Galloway,Dumfries,NX97,Considered Correct,55.01235537217608,-3.7221105701882666
23232,2018-06-27,18:00:00,Unknown lizard,Adult,unknown,1,Stirling,Glasgow,NS58,Considered Correct,55.98944743166964,-4.407354589420461
23220,2018-06-09,13:16:00,Adder,Adult,unknown,1,North Ayrshire,,NR95,Considered Correct,55.69786059907188,-5.346340597319645
23211,2018-06-25,13:30:00,Adder,Young,unknown,1,Stirling,Glasgow,NS48,Considered Correct,55.98621632848043,-4.5677334300113
23204,2018-06-24,12:15:00,Adder,Adult,unknown,1,Angus,,NO58,Considered Correct,56.908623382353525,-2.8227194296761327
23194,2018-06-14,13:27:00,Slow-worm,Adult,unknown,1,Perth and Kinross,,NN66,Considered Correct,56.7106407720359,-4.28967561972576
23193,2018-06-14,13:27:00,Adder,Adult,unknown,1,Perth and Kinross,,NN66,Considered Correct,56.7106407720359,-4.28967561972576
23179,2018-06-24,12:40:00,Common lizard,Adult,unknown,1,Stirling,,NS57,Considered Correct,55.89967892650784,-4.401782003177368
23176,2018-06-23,15:30:00,Common lizard,Adult,unknown,1,Moray,,NJ00,Considered Correct,57.08011431810864,-3.6517483277136753
23119,2018-06-01,14:45:00,Common lizard,Adult,male,1,North Ayrshire,,NS26,Considered Correct,55.79966115311665,-4.87515278369642
23113,2018-06-16,16:00:00,Unknown frog or toad,Adult,unknown,1,Moray,Cullen,NJ46,Considered Correct,57.62595285607544,-3.0063543039007623
23112,2018-06-16,16:00:00,Unknown frog or toad,Adult,unknown,1,Moray,Cullen,NJ46,Considered Correct,57.62595285607544,-3.0063543039007623
23111,2018-06-16,23:31:00,Unknown frog or toad,Adult,unknown,1,Moray,Cullen,NJ46,Considered Correct,57.62595285607544,-3.0063543039007623
23110,2018-06-16,23:31:00,Unknown frog or toad,Adult,unknown,1,Moray,Cullen,NJ46,Considered Correct,57.62595285607544,-3.0063543039007623
23055,2018-06-13,09:30:00,Slow-worm,Adult,female,4,Highlands,Cannich,NH33,Considered Correct,57.32875402238083,-4.8273329986478
23054,2018-06-12,20:20:00,Smooth newt,Young,unknown,1,Aberdeenshire,,NK04,Unable to Verify,57.45030981145256,-2.0016510935784573
23034,2018-06-10,12:00:00,Great crested newt,Adult,female,1,Dumfries and Galloway,St John's Town of Dalry,NX68,Considered Correct,55.09461074966457,-4.196261559752445
23020,2018-06-10,16:40:00,Palmate newt,Adult,unknown,1,Moray,,NJ25,Considered Correct,57.533045140466335,-3.337947845230468
23019,2018-06-10,16:00:00,Common frog,Young,unknown,1,Stirling,,NN43,Considered Correct,56.434978665436084,-4.597967526345704
23018,2018-06-10,13:00:00,Common frog,Adult,unknown,1,Stirling,,NN43,Considered Correct,56.434978665436084,-4.597967526345704
23017,2018-06-10,12:00:00,Common frog,Adult,unknown,1,Stirling,,NN43,Considered Correct,56.434978665436084,-4.597967526345704
23016,2018-06-10,11:00:00,Common frog,Tadpoles,unknown,Qty unknown,Stirling,,NN43,Considered Correct,56.434978665436084,-4.597967526345704
23015,2018-06-09,15:00:00,Palmate newt,Adult,unknown,5,Clackmannanshire,Dollar,NS99,Considered Correct,56.09009560543359,-3.7699398969396944
22991,2018-06-09,00:30:00,Common toad,Young,unknown,1,Fife,Kinghorn,NT28,Considered Correct,56.00624024125384,-3.284675743930103
22972,2018-05-30,10:30:00,Slow-worm,Dead,unknown,1,Argyll and Bute,Isle of Colonsay,NR39,Considered Correct,56.026574976286206,-6.341892010723521
22952,2018-06-01,10:00:00,Common toad,Adult,unknown,2,Perth and Kinross,,NN65,Considered Correct,56.620875252882364,-4.284229754757489
22951,2018-06-01,10:00:00,Common toad,Adult,unknown,2,Perth and Kinross,,NN65,Considered Correct,56.620875252882364,-4.284229754757489
22945,2018-06-03,15:00:00,Common toad,Adult,unknown,1,North Lanarkshire,,NS76,Considered Correct,55.81570817462775,-4.076960818342806
22944,2018-06-03,15:00:00,Common frog,Adult,unknown,10,North Lanarkshire,,NS76,Considered Correct,55.81570817462775,-4.076960818342806
22943,2018-06-03,15:00:00,Palmate newt,Adult,unknown,2,North Lanarkshire,,NS76,Considered Correct,55.81570817462775,-4.076960818342806
22942,2018-06-03,15:00:00,Palmate newt,Young,unknown,2,North Lanarkshire,,NS76,Considered Correct,55.81570817462775,-4.076960818342806
22941,2018-06-03,15:00:00,Great crested newt,Adult,female,,North Lanarkshire,,NS76,Considered Correct,55.81570817462775,-4.076960818342806
22940,2018-06-02,18:00:00,Common toad,Adult,unknown,1,Glasgow City,Glasgow,NS56,Considered Correct,55.809908738869886,-4.396241019451688
22937,2018-06-03,15:20:00,Common toad,Adult,female,1,Aberdeenshire,Alford,NJ61,Considered Correct,57.17907331356342,-2.663288276787306
22926,2018-06-02,16:00:00,Palmate newt,Adult,male,1,Argyll and Bute,,NR78,Considered Correct,55.957786457088694,-5.69034824382039
22925,2018-06-02,16:00:00,Palmate newt,Adult,male,1,Argyll and Bute,,NR78,Considered Correct,55.957786457088694,-5.69034824382039
22924,2018-06-02,16:00:00,Palmate newt,Adult,male,1,Argyll and Bute,,NR78,Considered Correct,55.957786457088694,-5.69034824382039
22916,2018-06-01,12:30:00,Common toad,Adult,unknown,1,Stirling,Stirling University,NS89,Considered Correct,56.087688414280585,-3.9306960832151563
22896,2018-05-30,15:27:00,Common lizard,Adult,unknown,1,Highlands,,ND15,Considered Correct,58.4290289899291,-3.5431363737253667
22879,2018-05-25,20:30:00,Unknown newt,Tadpoles,unknown,Qty unknown,Fife,,NO20,Considered Correct,56.18588560736431,-3.29067484717087
22878,2018-05-25,20:30:00,Unknown newt,Adult,female,1,Fife,,NO20,Considered Correct,56.18588560736431,-3.29067484717087
22877,2018-05-25,20:30:00,Palmate newt,Adult,female,1,Fife,,NO20,Considered Correct,56.18588560736431,-3.29067484717087
22876,2018-05-25,20:30:00,Palmate newt,Adult,male,1,Fife,,NO20,Considered Correct,56.18588560736431,-3.29067484717087
22875,2018-05-25,20:30:00,Common toad,Adult,unknown,1,Fife,,NO20,Considered Correct,56.18588560736431,-3.29067484717087
22868,2018-05-28,15:30:00,Common lizard,Adult,unknown,1,Highlands,Acharacle,NM46,Considered Correct,56.65929819563053,-6.250720602615055
22864,2018-05-26,09:30:00,Common frog,Adult,unknown,1,Perth and Kinross,,NN67,Considered Correct,56.80040464680688,-4.295153154947761
22863,2018-05-27,10:00:00,Common lizard,Adult,unknown,1,Perth and Kinross,,NN97,Considered Correct,56.808467869761756,-3.803691609194905
22799,2018-05-21,,Common frog,Tadpoles,unknown,Qty unknown,Aberdeenshire,Ballater,NO28,Considered Correct,56.90441029765564,-3.3153730508715373
22798,2018-05-21,,Common frog,Tadpoles,unknown,Qty unknown,Aberdeenshire,,NO28,Considered Correct,56.90441029765564,-3.3153730508715373
22797,2018-05-21,,Common frog,Tadpoles,unknown,Qty unknown,Aberdeenshire,,NO28,Considered Correct,56.90441029765564,-3.3153730508715373
22796,2018-05-21,,Common lizard,Adult,unknown,1,Aberdeenshire,,NO28,Considered Correct,56.90441029765564,-3.3153730508715373
22795,2018-05-21,,Common lizard,Adult,unknown,1,Aberdeenshire,,NO28,Considered Correct,56.90441029765564,-3.3153730508715373
22769,2018-05-22,11:10:00,Slow-worm,Young,unknown,1,Dumfries and Galloway,St John's Town of Dalry,NX68,Considered Correct,55.09461074966457,-4.196261559752445
22752,2018-05-19,19:00:00,Common frog,Tadpoles,unknown,Qty unknown,Perth and Kinross,,NN46,Considered Correct,56.70421517147758,-4.616529832717163
22751,2018-05-19,20:00:00,Common frog,Dead,unknown,1,Perth and Kinross,,NN46,Considered Correct,56.70421517147758,-4.616529832717163
22750,2018-05-19,09:55:00,Common lizard,Adult,female,1,Aberdeenshire,,NK05,Considered Correct,57.540134901522265,-2.001655789729415
22718,2018-05-19,15:15:00,Palmate newt,Adult,male,1,Aberdeenshire,,NO19,Considered Correct,56.99237778260632,-3.4831539161080727
22717,2018-05-19,15:15:00,Palmate newt,Adult,female,1,Aberdeenshire,,NO19,Considered Correct,56.99237778260632,-3.4831539161080727
22716,2018-05-19,15:15:00,Common frog,Tadpoles,unknown,Qty unknown,Aberdeenshire,,NO19,Considered Correct,56.99237778260632,-3.4831539161080727
22715,2018-05-19,15:15:00,Common frog,Adult,unknown,1,Aberdeenshire,,NO19,Considered Correct,56.99237778260632,-3.4831539161080727
22704,2018-05-18,11:48:00,Great crested newt,Tadpoles,unknown,Qty unknown,Highlands,,NC42,Considered Incorrect,58.13987621365415,-4.721229405021845
22703,2018-05-18,11:48:00,Great crested newt,Adult,unknown,2,Highlands,,NC42,Considered Incorrect,58.13987621365415,-4.721229405021845
22660,2018-05-15,,Adder,Adult,male,1,Scottish Borders,,NT65,Considered Correct,55.74172488415889,-2.6386880642026074
22637,2018-05-15,15:00:00,Common lizard,Adult,unknown,1,Highlands,,NN68,Considered Correct,56.890166876175336,-4.300662615090274
22636,2018-05-15,11:00:00,Common frog,Spawn,unknown,1,Highlands,,NN67,Considered Correct,56.80040464680688,-4.295153154947761
22635,2018-05-16,20:00:00,Common frog,Dead,unknown,1,Perth and Kinross,,NN93,Considered Correct,56.44929385657882,-3.78662131848695
22630,2018-05-06,13:00:00,Adder,Adult,male,1,Angus,Tarfside,NO47,Considered Correct,56.8176137057337,-2.984574030979851
22629,2018-05-06,12:30:00,Slow-worm,Adult,female,2,Angus,Tarfside,NO48,Considered Correct,56.90743461425339,-2.9869377719050383
22628,2018-05-06,13:00:00,Adder,Adult,male,12,Angus,,NO47,Considered Correct,56.8176137057337,-2.984574030979851
22606,2018-05-13,16:30:00,Palmate newt,Adult,unknown,3,Stirling,Dunblane,NN70,Considered Correct,56.1748572993834,-4.096336928347887
22594,2018-05-12,13:00:00,Common frog,Adult,unknown,2,Perth and Kinross,,NN87,Considered Correct,56.80599463685164,-3.9675130146983286
22593,2018-05-12,12:30:00,Common frog,Spawn,unknown,2,Perth and Kinross,,NN87,Considered Correct,56.80599463685164,-3.9675130146983286
22592,2018-05-12,11:00:00,Common frog,Tadpoles,unknown,Qty unknown,Perth and Kinross,,NN87,Considered Correct,56.80599463685164,-3.9675130146983286
22591,2018-05-12,10:30:00,Common frog,Tadpoles,unknown,Qty unknown,Perth and Kinross,,NN86,Considered Correct,56.716211797922554,-3.962817366166176
22582,2018-05-02,17:00:00,Adder,Adult,male,4,Argyll and Bute,Isle of Mull,NM45,Considered Correct,56.56970636133549,-6.2406102142814985
22523,2018-05-10,17:15:00,Common lizard,Adult,female,1,Dumfries and Galloway,,NX55,Considered Correct,54.82232597456788,-4.337307641471617
22512,2018-05-10,06:30:00,Palmate newt,Adult,unknown,1,Aberdeenshire,Westhill,NJ80,Considered Correct,57.09055715470848,-2.3316581628672393
22404,2018-05-05,15:13:00,Slow-worm,Adult,unknown,1,Highlands,,NC10,Considered Correct,57.94865191496195,-5.21492763646378
22356,2018-04-30,12:15:00,Common lizard,Adult,unknown,1,Stirling,,NN33,Considered Correct,56.43148134917621,-4.76023356747766
22302,2018-04-30,16:00:00,Slow-worm,Adult,unknown,1,Dumfries and Galloway,,NX85,Considered Correct,54.830413454906996,-3.870163908080919
22291,2018-04-19,12:00:00,Adder,Adult,unknown,2,Scottish Borders,Yarrow,NT32,Considered Correct,55.46880483646621,-3.1088925976621353
