"Record ID","Record date","Record time",Species,Lifestage,Sex,Quantity,County,"Nearest town/City","Grid ref","Verification state"
63068,2024-04-11,14:30:00,"Common lizard",unknown,unknown,1,"South Lanarkshire",Sandford,NS74,
63065,2024-04-12,23:48:00,"Unknown newt",Young,unknown,1,Inverclyde,Greenock,NS27,
63020,2024-04-11,10:39:00,"Common lizard",unknown,unknown,1,"Scottish Borders",,NT50,"Considered Correct"
63016,2024-03-31,12:00:00,Adder,Adult,male,2,"Dumfries and Galloway",,NX05,
63014,2024-04-11,09:00:00,"Unknown newt",unknown,unknown,1,Stirling,Bannockburn,NS88,
63012,2024-04-11,13:12:00,"Common toad",unknown,unknown,1,"Scottish Borders",Coldstream,NT83,
63010,2024-04-11,11:49:00,"Smooth newt",Adult,female,10,Falkirk,Brightons,NS97,
63009,2024-04-11,11:49:00,"Smooth newt",Adult,male,5,Falkirk,Brightons,NS97,
63007,2024-04-11,12:52:00,"Common toad",unknown,unknown,1,Aberdeenshire,Pitblae,NJ96,"Considered Correct"
62975,2024-04-06,18:00:00,"Common frog",Young,unknown,1,Moray,Elgin,NJ36,"Considered Correct"
62851,2024-04-07,12:53:00,Adder,unknown,unknown,3,"Dumfries and Galloway",,NX85,
62838,2024-04-06,22:11:00,"Great crested newt",Adult,unknown,1,"Perth and Kinross",Donavourd,NN95,
62837,2024-04-02,22:10:00,"Great crested newt",Adult,unknown,1,"Perth and Kinross",Donavourd,NN95,
62810,2024-04-04,11:30:00,"Common lizard",unknown,unknown,1,"North Ayrshire",,NR84,
62736,2024-04-02,11:00:00,Adder,Adult,unknown,2,"Dumfries and Galloway",,NX26,
62716,2024-04-03,07:53:00,"Common frog",Young,unknown,"Qty unknown","Perth and Kinross",,NN91,
62669,2024-04-02,10:10:00,"Common frog",Young,unknown,6,"Perth and Kinross",Muirton,NN91,
62660,2024-02-17,12:58:00,"Great crested newt",Adult,unknown,"Qty unknown","Dumfries and Galloway",Dumfries,NX97,
62659,2024-02-17,12:58:00,"Palmate newt",Adult,unknown,2,"Dumfries and Galloway",Dumfries,NX97,
62658,2024-02-17,12:58:00,"Common frog",Adult,female,5,"Dumfries and Galloway",Dumfries,NX97,
62657,2024-02-17,12:58:00,"Common frog",Adult,male,5,"Dumfries and Galloway",Dumfries,NX97,
62630,2024-04-02,10:00:00,"Common frog",Spawn,unknown,1,Aberdeenshire,Alford,NJ50,"Considered Correct"
62629,2024-04-02,10:00:00,,,,,Aberdeenshire,Alford,NJ50,"Unable to Verify"
62628,2024-04-02,10:00:00,"Unknown frog or toad",Spawn,unknown,1,Aberdeenshire,Alford,NJ50,"Unable to Verify"
62626,2024-04-02,10:00:00,"Common frog",Spawn,unknown,5,Aberdeenshire,Alford,NJ50,"Considered Correct"
62578,2024-04-01,09:40:00,"Common frog",Spawn,unknown,6,"Perth and Kinross",,NN96,
62577,2024-03-30,14:30:00,"Common frog",Spawn,unknown,4,"Perth and Kinross",,NN95,
62535,2024-03-15,10:20:00,"Common toad",Adult,female,3,"Scottish Borders",Duns,NT85,"Considered Correct"
62534,2024-03-15,10:20:00,"Common toad",Adult,male,7,"Scottish Borders",Duns,NT85,"Considered Correct"
62533,2024-03-06,16:20:00,"Common frog",Adult,unknown,2,"Scottish Borders",Duns,NT85,"Considered Correct"
62532,2024-03-06,16:20:00,"Common toad",Adult,female,4,"Scottish Borders",Duns,NT85,"Considered Correct"
62531,2024-03-06,16:20:00,"Common toad",Adult,male,10,"Scottish Borders",Duns,NT85,"Considered Correct"
62530,2024-03-28,17:00:00,"Common lizard",Adult,unknown,1,"Scottish Borders",,NT82,"Considered Correct"
62527,2024-03-31,17:00:00,Adder,Adult,female,1,"East Lothian",,NT66,"Considered Correct"
62526,2024-03-31,17:00:00,Adder,Adult,male,3,"East Lothian",,NT66,"Considered Correct"
62525,2024-03-04,15:15:00,Adder,Adult,male,3,"East Lothian",,NT66,"Considered Correct"
62524,2024-03-04,13:25:00,Adder,Adult,male,14,"East Lothian",Duns,NT66,"Considered Correct"
62523,2024-03-31,16:00:00,Adder,Adult,female,2,"East Lothian",Duns,NT66,"Considered Correct"
62522,2024-03-31,16:00:00,Adder,Adult,male,10,"East Lothian",Duns,NT66,"Considered Correct"
62466,2024-03-30,21:49:00,"Unknown newt",Young,unknown,1,"North Lanarkshire",Carfin,NS75,
62439,2024-03-30,10:00:00,"Unknown frog or toad",Spawn,unknown,3,Aberdeenshire,Westhill,NJ70,"Considered Correct"
62400,2024-03-29,14:07:00,"Unknown newt",unknown,unknown,1,Falkirk,Falkirk,NS87,
62381,2024-03-27,22:05:00,"Smooth newt",unknown,unknown,1,Clackmannanshire,Alloa,NS89,
62308,2024-03-23,19:00:00,"Common toad",Adult,female,2,"Perth and Kinross",Altamount,NO14,
62306,2024-03-25,11:00:00,"Common frog",Spawn,unknown,1,"Perth and Kinross",Altamount,NO14,
62254,2024-03-24,10:20:00,"Common frog",Spawn,unknown,14,"Perth and Kinross",Pitlochry,NN95,
62220,2024-03-20,17:30:00,"Common frog",Dead,unknown,1,Fife,Cupar,NO32,
62219,2024-03-23,12:03:00,"Common frog",Spawn,unknown,"Qty unknown",Aberdeenshire,Aberdeen,NO89,"Considered Correct"
62218,2024-03-20,17:15:00,"Common frog",Adult,unknown,8,Fife,,NO32,
62217,2024-03-20,16:30:00,"Common toad",Adult,unknown,1,Fife,,NO32,
62216,2024-03-17,,"Common frog",Adult,unknown,3,Fife,,NO32,
62188,2024-03-22,08:01:00,"Smooth newt",Young,unknown,1,"North Lanarkshire",Cleekhimin,NS75,
62144,2024-03-20,15:00:00,"Common lizard",Adult,unknown,3,"Argyll and Bute","Isle Of Bute",NS05,
62123,2024-03-19,12:10:00,Adder,Adult,unknown,2,"Dumfries and Galloway","Newton Stewart",NX25,
62089,2024-03-19,,"Common toad",Adult,unknown,5,Fife,,NO40,
61998,2024-03-16,14:00:00,"Common frog",Spawn,unknown,6,"Perth and Kinross",Perth,NO12,
61983,2024-03-18,08:40:00,"Common toad",Adult,unknown,2,"Dumfries and Galloway",,NY06,
61952,2024-03-17,19:00:00,"Unknown newt",unknown,unknown,5,Renfrewshire,Renfrew,NS56,
61937,2024-03-17,13:35:00,"Unknown lizard",unknown,unknown,1,"Argyll and Bute","Isle Of Islay",NR35,
61933,2024-03-17,08:05:00,"Unknown lizard",unknown,unknown,1,"City Of Edinburgh",Riccarton,NT16,
61911,2024-03-16,20:15:00,"Great crested newt",Adult,male,3,"Dumfries and Galloway",,NY19,
61907,2024-03-16,12:14:00,"Unknown lizard",unknown,unknown,1,"South Lanarkshire",Glasgow,NS65,
61906,2024-03-16,12:14:00,"Unknown lizard",unknown,unknown,1,"South Lanarkshire",Glasgow,NS65,
61892,2024-03-16,13:45:00,"Palmate newt",unknown,unknown,1,Aberdeenshire,,NO49,"Considered Correct"
61891,2024-03-16,13:45:00,"Palmate newt",unknown,unknown,1,Aberdeenshire,,NO49,"Considered Correct"
61867,2024-03-15,13:15:00,"Common frog",Spawn,unknown,12,Aberdeenshire,Inverurie,NJ71,"Considered Correct"
61866,2024-03-15,13:15:00,"Common frog",Adult,unknown,4,Aberdeenshire,Inverurie,NJ71,"Considered Correct"
61843,2024-03-14,11:00:00,"Common frog",Spawn,unknown,1,Aberdeenshire,,NJ50,"Considered Correct"
61842,2024-03-13,11:00:00,"Common toad",Adult,female,"Qty unknown",Aberdeenshire,Tarland,NJ40,"Considered Correct"
61841,2024-03-13,11:00:00,"Common toad",Adult,male,"Qty unknown",Aberdeenshire,Tarland,NJ40,"Considered Correct"
61840,2024-03-13,11:00:00,"Common frog",Adult,female,"Qty unknown",Aberdeenshire,Tarland,NJ40,"Considered Correct"
61811,2024-03-13,14:00:00,"Common frog",Adult,unknown,9,Midlothian,Bush,NT26,
61803,2024-03-12,19:30:00,"Unknown lizard",unknown,unknown,2,"Glasgow City",Firhill,NS56,
61802,2010-06-11,17:00:00,"Common toad",Young,unknown,1,"Perth and Kinross",,NN75,
61801,2011-06-11,14:00:00,"Common toad",Adult,unknown,1,"Perth and Kinross",,NN75,
61800,2010-06-11,09:00:00,"Common lizard",Adult,female,1,"Perth and Kinross",,NN75,
61799,2010-06-11,09:30:00,"Common frog",Adult,unknown,1,"Perth and Kinross",,NN75,
61798,2010-06-11,10:45:00,"Common frog",Adult,unknown,1,"Perth and Kinross",,NN75,
61796,2010-06-11,,Adder,Adult,female,1,"Perth and Kinross","Tummel Bridge",NN75,
61795,2007-08-23,13:30:00,"Common frog",Adult,unknown,1,Aberdeenshire,,NO49,"Considered Correct"
61794,2007-08-08,17:00:00,"Common toad",Young,unknown,1,Aberdeenshire,,NO49,"Considered Correct"
61793,2010-06-17,10:00:00,"Common toad",Adult,unknown,2,"Perth and Kinross",,NN92,
61771,2010-06-09,,"Common toad",Adult,unknown,3,"Perth and Kinross",,NN81,
61770,2010-06-10,13:15:00,"Common frog",Adult,unknown,1,"Perth and Kinross",,NN81,
61734,2024-03-06,14:00:00,"Common frog",Adult,unknown,1,"Scottish Borders",Duns,NT85,"Considered Correct"
61733,2024-03-06,14:00:00,"Common toad",Adult,unknown,13,"Scottish Borders",Duns,NT85,"Considered Correct"
61725,2019-06-28,,"Common frog",Adult,unknown,1,"City Of Edinburgh",Edinburgh,NT27,
61678,2024-03-06,10:48:00,"Common frog",Spawn,unknown,1,Fife,Rumblingwell,NT08,
61673,2024-03-06,12:00:00,Adder,Adult,unknown,2,Stirling,,NS49,
61599,2024-02-29,13:00:00,"Great crested newt",Adult,female,1,Angus,,NO36,
61547,2024-03-01,18:00:00,"Common frog",Spawn,unknown,2,"Perth and Kinross",,NO00,
61508,2024-02-25,12:00:00,"Palmate newt",unknown,unknown,1,Fife,,NO40,
61461,2011-04-24,17:15:00,"Common frog",Tadpoles,unknown,"Qty unknown",Aberdeenshire,,NO28,"Considered Correct"
61460,2011-04-24,17:15:00,"Common frog",Adult,unknown,1,Aberdeenshire,,NO28,"Considered Correct"
61456,2007-08-20,11:45:00,Adder,Adult,unknown,1,Aberdeenshire,,NO49,"Considered Correct"
61379,2019-05-20,14:30:00,"Common toad",Tadpoles,unknown,"Qty unknown","Aberdeen City","Bridge Of Don",NJ91,"Considered Correct"
61368,2006-04-27,13:00:00,"Palmate newt",Adult,male,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61367,2019-07-27,13:45:00,"Common frog",Young,unknown,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61366,2013-06-15,16:30:00,"Marsh frog",,unknown,"Qty unknown","Aberdeen City",Tillydrone,NJ90,"Unable to Verify"
61365,2013-06-15,16:20:00,"Palmate newt",Adult,male,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61364,2013-06-15,16:40:00,"Palmate newt",Adult,male,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61363,2013-06-15,16:30:00,"Marsh frog",Adult,unknown,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61362,2009-07-09,14:30:00,"Marsh frog",Tadpoles,unknown,"Qty unknown","Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61361,2011-08-16,14:30:00,"Marsh frog",Adult,unknown,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61360,2011-08-16,14:30:00,"Common frog",Adult,unknown,2,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61359,2009-08-03,14:15:00,"Marsh frog",Adult,unknown,3,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61358,2011-06-16,15:55:00,"Marsh frog",Adult,unknown,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61357,2011-06-14,15:00:00,"Palmate newt",Adult,female,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61356,2011-06-14,14:00:00,"Marsh frog",Adult,unknown,2,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61355,2011-06-14,14:00:00,"Palmate newt",Adult,female,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61354,2009-03-09,14:00:00,"Palmate newt",Adult,male,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61353,2012-09-15,15:00:00,"Common frog",Young,unknown,1,"Aberdeen City",Tillydrone,NJ90,"Considered Correct"
61250,2024-02-19,10:30:00,"Smooth newt",Dead,unknown,1,"City Of Edinburgh",Fountainbridge,NT27,
61247,2024-02-18,11:51:00,"Common lizard",Adult,male,1,"Argyll and Bute",Pennyghael,NM63,
61246,2024-02-18,12:00:00,"Common toad",Spawn,unknown,1,"Argyll and Bute",Pennyghael,NM63,
61245,2024-02-18,12:00:00,"Common frog",Adult,female,1,"Argyll and Bute",Pennyghael,NM63,
60721,2024-02-04,15:00:00,"Common frog",Spawn,unknown,2,"Dumfries and Galloway",,NX26,
60577,2023-08-01,,"Common frog",Adult,unknown,1,Aberdeenshire,,NO88,"Considered Correct"
60576,2023-08-01,,"Common toad",Adult,unknown,1,Aberdeenshire,,NO88,"Considered Correct"
60558,2024-01-04,15:00:00,Slow-worm,unknown,unknown,1,"Dumfries and Galloway",,NX47,
60544,2023-05-26,,"Common toad",Adult,unknown,1,Stirling,Lochearnhead,NN51,
60543,2023-05-26,,"Common lizard",Adult,unknown,1,Stirling,Lochearnhead,NN51,
60528,2023-05-28,,"Common lizard",Adult,unknown,1,Stirling,,NN41,
60455,2023-08-19,13:00:00,"Smooth newt",Adult,unknown,"Qty unknown","City Of Edinburgh",Warriston,NT27,
60448,2023-11-22,08:30:00,"Common lizard",Young,unknown,1,"North Ayrshire",Irvine,NS33,
60012,2023-10-27,10:00:00,"Unknown newt",Dead,unknown,1,Falkirk,Falkirk,NS98,
60009,2023-08-04,14:45:00,Adder,Adult,female,1,"North Ayrshire","Isle Of Arran",NR95,
59815,2023-10-13,09:30:00,"Common toad",Dead,unknown,1,"Perth and Kinross",Moulin,NN95,
59779,2023-10-10,22:21:00,"Unknown lizard",unknown,unknown,1,"City Of Edinburgh","The Braids",NT27,
59744,2023-10-08,23:59:00,"Common lizard",Adult,unknown,1,"Dumfries and Galloway",Dalbeattie,NX86,
59732,2023-08-13,14:24:00,"Smooth newt",Young,unknown,1,Clackmannanshire,Alloa,NS99,
59731,2023-08-22,22:30:00,"Palmate newt",Adult,male,1,Clackmannanshire,Alloa,NS99,
59730,2023-08-22,22:31:00,"Common toad",Young,unknown,8,Clackmannanshire,Alloa,NS99,
59729,2023-08-22,22:31:00,"Common toad",Young,unknown,8,Clackmannanshire,Alloa,NS99,
59690,2023-09-30,02:00:00,"Great crested newt",Young,unknown,1,"Perth and Kinross",Perth,NO02,
59689,2023-09-30,02:00:00,"Great crested newt",Young,unknown,1,"Perth and Kinross",Perth,NO02,
59682,2023-10-05,20:53:00,"Unknown newt",unknown,unknown,2,"City Of Edinburgh",Ratho,NT17,
59657,2023-10-05,10:30:00,"Common lizard",Dead,unknown,1,Fife,Burntisland,NT18,
59618,2023-10-01,16:50:00,"Smooth newt",unknown,unknown,1,"South Lanarkshire",Glasgow,NS66,
59601,2023-10-01,15:10:00,"Common lizard",Young,unknown,1,"South Lanarkshire",Strathaven,NS74,
59599,2023-09-30,23:39:00,"Palmate newt",Young,unknown,1,"West Lothian",Kirkton,NT06,
59576,2023-10-01,11:15:00,Slow-worm,unknown,unknown,1,Aberdeenshire,Aboyne,NO49,"Considered Correct"
59574,2023-10-01,11:30:00,"Common lizard",Adult,unknown,1,Aberdeenshire,Maryculter,NO89,"Considered Correct"
59571,2023-09-30,20:30:00,"Smooth newt",Adult,male,1,"West Lothian",Broxburn,NT07,
59566,2023-09-25,15:00:00,Adder,Adult,unknown,1,"Dumfries and Galloway",,NX85,
59510,2022-09-26,20:15:00,"Palmate newt",Young,unknown,1,Aberdeenshire,Maryculter,NO89,"Considered Correct"
59505,2023-09-25,20:30:00,"Smooth newt",Adult,unknown,1,Renfrewshire,Carriagehill,NS46,
59485,2023-09-25,12:43:00,Adder,Adult,unknown,1,Aberdeenshire,Balmoral,NO29,"Considered Correct"
59484,2023-09-25,10:50:00,"Common lizard",Adult,unknown,1,"Dumfries and Galloway",,NX16,
59483,2023-09-24,16:30:00,"Common frog",Young,unknown,1,Angus,Forfar,NO55,
59481,2023-09-24,20:50:00,"Common toad",Adult,unknown,2,"Dumfries and Galloway",,NX25,
59476,2023-09-24,13:00:00,Adder,Young,unknown,1,Aberdeenshire,,NO19,"Considered Correct"
59473,2023-09-22,20:45:00,"Common toad",Young,unknown,1,"Dumfries and Galloway",,NX25,
59472,2023-08-30,11:52:00,Adder,Adult,unknown,1,"North Ayrshire",,NR93,
59461,2023-09-12,14:15:00,"Common toad",Young,unknown,2,"Dumfries and Galloway",,NX25,
59460,2023-07-21,,"Common lizard",Dead,unknown,1,"Dumfries and Galloway",,NX25,
59457,2023-09-20,20:45:00,"Unknown lizard",Adult,unknown,1,"Dumfries and Galloway",,NX25,
59456,2023-09-08,21:30:00,"Common toad",Young,unknown,5,"Dumfries and Galloway",,NX25,
59453,2023-09-13,13:15:00,Adder,Young,unknown,1,"Dumfries and Galloway",,NX05,
59451,2023-09-21,20:30:00,"Unknown lizard",unknown,unknown,1,Stirling,Stirling,NS79,
59432,2023-09-20,11:30:00,Adder,unknown,unknown,1,"Dumfries and Galloway",Stranraer,NX05,
59430,2023-09-17,16:46:00,"Common frog",Young,unknown,1,Moray,Fochabers,NJ36,"Considered Correct"
59412,2023-09-18,21:00:00,"Common lizard",Adult,unknown,1,Moray,Forres,NJ05,"Considered Correct"
59374,2023-09-15,13:00:00,"Unknown lizard",unknown,unknown,1,Aberdeenshire,Ellon,NJ93,"Considered Correct"
59372,2023-09-14,20:40:00,"Common lizard",unknown,unknown,2,"Scottish Borders",,NT72,
59362,2023-08-11,17:12:00,"Common lizard",Young,unknown,2,Angus,Turin,NO55,
59348,2023-09-10,21:00:00,"Great crested newt",Adult,female,1,"City Of Edinburgh",Corstorphine,NT17,
59346,2023-09-01,16:40:00,Adder,Young,unknown,1,Aberdeenshire,Banchory,NO69,"Considered Correct"
59345,2023-06-07,13:35:00,Adder,Adult,unknown,1,Aberdeenshire,Banchory,NO69,"Considered Correct"
59344,2023-06-20,16:40:00,Adder,Dead,unknown,1,Aberdeenshire,,NO79,"Considered Correct"
59343,2023-09-10,12:30:00,"Unknown frog or toad",Adult,unknown,1,"Scottish Borders",,NT62,
59342,2023-09-06,06:30:00,"Common toad",Young,unknown,1,"Scottish Borders",,NT96,
59341,2023-09-02,16:10:00,"Common toad",Young,unknown,1,"Glasgow City",Dawsholm,NS56,
59337,2023-09-10,11:00:00,"Unknown newt",unknown,unknown,1,"Edinburgh City","Wester Craiglockhart",NT27,
59332,2023-09-10,16:15:00,Adder,Young,unknown,1,"Scottish Borders",Innerleithen,NT33,
59305,2023-09-10,09:55:00,"Unknown frog or toad",Dead,unknown,1,"Perth and Kinross",Moulin,NN95,
59304,2023-09-10,09:50:00,"Unknown frog or toad",Dead,unknown,1,"Perth and Kinross",Moulin,NN95,
59296,2023-09-09,23:30:00,"Smooth newt",Young,unknown,1,"Argyll and Bute",,NR61,
59273,2023-09-08,15:23:00,"Common lizard",unknown,unknown,1,"Dumfries and Galloway","Castle Douglas",NX75,
59272,2023-07-08,13:00:00,"Common lizard",Adult,unknown,1,"Dumfries and Galloway",,NX99,
59271,2023-05-18,12:30:00,"Common lizard",Adult,unknown,1,"Dumfries and Galloway",,NX99,
59270,2023-09-08,13:00:00,Slow-worm,Adult,unknown,1,"Dumfries and Galloway",,NX99,
59266,2023-10-05,13:30:00,"Common lizard",unknown,unknown,"Qty unknown",Moray,Keith,NJ33,"Considered Correct"
59265,2023-07-30,11:30:00,"Common frog",Young,unknown,2,"Perth and Kinross",Pitlochry,NN96,
59174,2023-09-05,12:10:00,"Palmate newt",Young,unknown,1,Moray,Buckie,NJ56,"Considered Correct"
59168,2023-09-04,16:48:00,"Common lizard",Adult,unknown,1,Stirling,,NS59,
59148,2023-09-03,15:35:00,"Common lizard",unknown,unknown,1,Aberdeenshire,Westhill,NJ70,"Considered Correct"
59147,2023-09-03,12:30:00,Slow-worm,unknown,unknown,2,"Argyll and Bute",Tighnabruaich,NR97,
59144,2023-03-02,15:00:00,"Unknown lizard",unknown,unknown,1,Stirling,,NN70,
59124,2023-09-02,13:30:00,"Common lizard",Young,unknown,1,"North Ayrshire",Cumbrae,NS15,
59109,2023-09-01,11:53:00,Slow-worm,Adult,unknown,1,Stirling,Callander,NN60,
59108,2023-09-01,13:44:00,"Common lizard",unknown,unknown,1,"Argyll and Bute",Helensburgh,NS38,
59105,2023-08-31,12:30:00,"Common lizard",unknown,unknown,1,"Dumfries and Galloway",,NY09,
59093,2023-08-30,15:30:00,Adder,Young,unknown,1,"Perth and Kinross",Crieff,NN62,
59081,2023-08-28,23:30:00,"Common toad",Adult,unknown,1,Moray,Elgin,NJ16,"Considered Correct"
59080,2023-08-15,11:12:00,"Common lizard",unknown,unknown,1,Moray,Elgin,NJ16,"Considered Correct"
59079,2023-08-29,13:45:00,"Common frog",unknown,unknown,,Aberdeenshire,Fraserburgh,NK06,"Considered Correct"
59075,2023-08-27,12:07:00,Adder,Adult,unknown,1,Aberdeenshire,,NO49,"Considered Correct"
59066,2023-08-27,,"Common toad",Adult,female,1,Aberdeenshire,Alford,NJ41,"Considered Correct"
59065,2023-08-27,,"Common toad",Spawn,unknown,1,Aberdeenshire,Alford,NJ41,"Considered Correct"
59064,2023-08-27,,"Common toad",Spawn,unknown,1,Aberdeenshire,Alford,NJ41,"Considered Correct"
59051,2023-08-27,16:40:00,"Common lizard",Young,unknown,1,Angus,Carnoustie,NO53,
59049,2023-08-27,15:20:00,"Common lizard",Adult,unknown,1,Angus,Blairgowrie,NO25,
59025,2023-08-25,13:30:00,"Common lizard",Adult,unknown,1,"Argyll and Bute",,NN01,
59015,2023-08-25,11:20:00,"Common lizard",Adult,unknown,1,"Argyll and Bute",Tarbert,NR64,
58987,2023-08-24,14:13:00,"Common lizard",unknown,unknown,1,"Dumfries and Galloway",,NX79,
58983,2023-08-23,18:39:00,"Common toad",Adult,female,1,Moray,Lhanbryde,NJ36,"Considered Correct"
58943,2023-08-22,21:04:00,"Common toad",Adult,unknown,2,Moray,Lhanbryde,NJ26,"Considered Correct"
58927,2023-08-14,,"Great crested newt",Young,unknown,"Qty unknown","Perth and Kinross",Glencarse,NO12,
58924,2023-08-19,13:00:00,"Common frog",Adult,unknown,1,"Perth and Kinross",,NN75,
58923,2023-08-19,11:00:00,"Common frog",Young,unknown,1,"Perth and Kinross",,NN75,
58922,2023-08-21,09:59:00,Adder,Young,unknown,1,"Dumfries and Galloway",,NX34,
58915,2023-08-21,11:49:00,"Common lizard",Adult,unknown,2,Inverclyde,,NS27,
58914,2023-08-21,11:39:00,"Common lizard",Adult,unknown,1,Inverclyde,,NS27,
58898,2023-08-20,14:57:00,"Common lizard",unknown,unknown,1,"Dumfries and Galloway",Stranraer,NX06,
58891,2023-08-19,21:45:00,"Common lizard",Young,unknown,1,Fife,Glenrothes,NO20,
58883,2023-08-19,09:30:00,"Unknown lizard",unknown,unknown,1,"West Lothian",,NS97,
58859,2023-08-17,23:30:00,"Common lizard",Adult,unknown,1,"South Lanarkshire",Glasgow,NS65,
58854,2023-08-17,11:42:00,"Common lizard",unknown,unknown,1,"Argyll and Bute",Mountstuart,NS16,
58853,2023-08-17,11:42:00,"Common lizard",Sloughs,unknown,1,"Argyll and Bute",Mountstuart,NS16,
58835,2023-08-16,14:40:00,Adder,unknown,unknown,1,"Scottish Borders",Galashiels,NT53,
58832,2023-08-15,15:00:00,"Great crested newt",Adult,unknown,1,Angus,Alyth,NO25,
58814,2023-08-12,15:45:00,Adder,Young,unknown,"Qty unknown",Aberdeenshire,,NN99,"Considered Correct"
58799,2023-08-13,12:30:00,"Common lizard",Young,unknown,15,"Scottish Borders",,NT76,
58798,2023-08-13,12:30:00,"Common lizard",Adult,unknown,13,"Scottish Borders",,NT76,
58797,2023-08-13,12:30:00,"Common lizard",Adult,unknown,28,"Scottish Borders",,NT76,
58780,2023-04-14,11:30:00,Adder,unknown,unknown,1,Aberdeenshire,,NO68,"Considered Correct"
58775,2023-04-12,11:30:00,Adder,Adult,unknown,3,"Argyll and Bute",Mull,NM51,
58755,2023-08-11,16:00:00,Adder,Adult,unknown,1,Angus,Brechin,NO47,
58747,2023-08-11,11:23:00,"Common lizard",Adult,unknown,1,"Scottish Borders",Galashiels,NT43,
58746,2023-05-20,15:22:00,Adder,Adult,unknown,2,Aberdeenshire,,NO08,"Considered Correct"
58745,2023-07-06,12:00:00,"Common lizard",Adult,unknown,1,"East Ayrshire",,NS54,
58744,2023-08-11,11:30:00,Adder,Adult,unknown,2,"East Ayrshire",,NS54,
58743,2023-07-12,20:15:00,Adder,Dead,unknown,1,"Dumfries and Galloway",Dalbeattie,NX85,
58742,2023-08-09,12:30:00,Adder,Adult,male,1,"East Ayrshire",,NS40,
58735,2023-08-11,12:30:00,Adder,Adult,unknown,1,Aberdeenshire,Braemar,NO17,"Considered Correct"
58715,2023-08-09,12:00:00,"Common lizard",Young,unknown,2,Inverclyde,,NS27,
58714,2023-08-09,12:00:00,"Common lizard",Adult,unknown,2,Inverclyde,,NS27,
58682,2023-08-08,13:20:00,"Common lizard",Young,unknown,1,"Argyll and Bute",Tarbert,NR75,
58681,2023-08-08,13:20:00,"Common lizard",Adult,unknown,1,"Argyll and Bute",Tarbert,NR75,
